participant_id,cohort_year,enrollment_date,survey_date,completion_status,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,cohort_year_pre,age_at_enrollment_pre,grade_level_pre,race_ethnicity_pre,gender_pre,high_school_pre,title_1_school_pre,family_income_range_pre,household_size_pre,first_generation_college_pre,program_track_pre,transportation_barrier_pre,childcare_needs_pre,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan,cohort_year_post,age_at_enrollment_post,grade_level_post,race_ethnicity_post,gender_post,high_school_post,title_1_school_post,family_income_range_post,household_size_post,first_generation_college_post,program_track_post,transportation_barrier_post,childcare_needs_post,act_composite_pre_post,act_english_pre_post,act_math_pre_post,act_reading_pre_post,act_science_pre_post,sat_total_pre_post,sat_math_pre_post,sat_verbal_pre_post,gpa_pre_post,college_readiness_self_rating_post,study_hours_per_week_post,career_confidence_rating_post,academic_support_at_home_post,technology_access_post,post_secondary_plan_post,act_composite_post,act_english_post,act_math_post,act_reading_post,act_science_post,sat_total_post,sat_math_post,sat_verbal_post,gpa_post,college_readiness_self_rating_post_post,study_hours_per_week_post_post,career_confidence_rating_post_post,post_secondary_enrollment,scholarship_received,scholarship_amount,program_satisfaction,would_recommend,act_improvement,sat_improvement,gpa_improvement,readiness_improvement,career_confidence_improvement,program_duration_days,race_ethnicity_std,income_level,academic_level_pre,act_met_improvement_goal,sat_met_improvement_goal,gpa_met_improvement_goal
CYC2019033,2019,2019-10-11,2019-10-14,Completed,17,12th,Black or African American,Male,West Charlotte High School,No,"$60,000-$79,999",1,Yes,College Prep,Yes,No,2019,17,12th,Black or African American,Male,West Charlotte High School,No,"$60,000-$79,999",1,Yes,College Prep,Yes,No,14,11,11,15,16,760,400,360,3.22,1,11,3,None,Good access,Work,2019,17,12th,Black or African American,Male,West Charlotte High School,No,"$60,000-$79,999",1,Yes,College Prep,Yes,No,14,11,11,15,16,760,400,360,3.22,1,11,3,None,Good access,Work,18,20,18,18,18,860,400,460,3.576010697293565,4,12.86488557458723,5,Enrolled 4-year,Yes,1700,5,Definitely,4,100,0.3560106972935646,3,2,348,Black/African American,Middle Income,Developing,TRUE,TRUE,TRUE
CYC2019034,2019,2019-09-16,2019-09-26,Did Not Complete,18,12th,Asian,Male,Hopewell High School,No,"Under $25,000",2,No,College Prep,Yes,No,2019,18,12th,Asian,Male,Hopewell High School,No,"Under $25,000",2,No,College Prep,Yes,No,25,23,22,24,25,990,450,540,4,2,12,5,Limited,Good access,Trade school,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,Low Income,High Achieving,FALSE,FALSE,FALSE
CYC2019035,2019,2019-09-25,2019-09-26,Completed,17,12th,White,Female,East Mecklenburg High School,Yes,"Under $25,000",3,No,Career Readiness,No,No,2019,17,12th,White,Female,East Mecklenburg High School,Yes,"Under $25,000",3,No,Career Readiness,No,No,18,15,16,21,16,890,430,460,1.24,7,9,1,Limited,Limited access,Community college,2019,17,12th,White,Female,East Mecklenburg High School,Yes,"Under $25,000",3,No,Career Readiness,No,No,18,15,16,21,16,890,430,460,1.24,7,9,1,Limited,Limited access,Community college,20,22,19,22,22,950,450,500,1.6517642612090675,9,12.620940197826492,2,Enrolled 4-year,Yes,1500,4,Probably,2,60,0.4117642612090675,2,1,386,White,Low Income,Developing,TRUE,FALSE,TRUE
CYC2019036,2019,2019-09-07,2019-09-13,Completed,16,11th,Asian,Female,Butler High School,No,"Under $25,000",2,Yes,College Prep,No,N/A,2019,16,11th,Asian,Female,Butler High School,No,"Under $25,000",2,Yes,College Prep,No,N/A,20,19,19,19,22,1410,750,660,3.06,10,4,5,Moderate,Limited access,4-year college,2019,16,11th,Asian,Female,Butler High School,No,"Under $25,000",2,Yes,College Prep,No,N/A,20,19,19,19,22,1410,750,660,3.06,10,4,5,Moderate,Limited access,4-year college,24,24,23,23,25,1500,730,770,3.1467216554005333,9,2.981225359808815,5,Enrolled 4-year,No,NA,4,Probably,4,90,0.08672165540053323,-1,0,336,Asian,Low Income,High Achieving,TRUE,TRUE,FALSE
CYC2019037,2019,2019-09-13,2019-09-15,Completed,15,10th,Hispanic/Latino,Female,Providence High School,Yes,"$25,000-$39,999",5,Yes,Career Readiness,No,N/A,2019,15,10th,Hispanic/Latino,Female,Providence High School,Yes,"$25,000-$39,999",5,Yes,Career Readiness,No,N/A,20,18,18,21,17,980,490,490,1.55,9,11,2,Moderate,No reliable access,Community college,2019,15,10th,Hispanic/Latino,Female,Providence High School,Yes,"$25,000-$39,999",5,Yes,Career Readiness,No,N/A,20,18,18,21,17,980,490,490,1.55,9,11,2,Moderate,No reliable access,Community college,22,20,22,20,20,1030,560,470,1.6624335688309906,8,14.510611776644987,5,Enrolled 4-year,Yes,14200,5,Probably,2,50,0.11243356883099054,-1,3,359,Hispanic/Latino,Low Income,Proficient,TRUE,FALSE,FALSE
CYC2019038,2019,2019-09-26,2019-10-04,Did Not Complete,15,10th,Black or African American,Female,Julius Chambers High School,No,"$25,000-$39,999",4,Yes,College Prep,No,Yes,2019,15,10th,Black or African American,Female,Julius Chambers High School,No,"$25,000-$39,999",4,Yes,College Prep,No,Yes,19,22,17,19,21,1220,550,670,3.28,10,7,3,Moderate,Good access,Community college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black/African American,Low Income,High Achieving,FALSE,FALSE,FALSE
CYC2019039,2019,2019-08-29,2019-09-10,Completed,15,10th,Asian,Male,East Mecklenburg High School,Yes,"Under $25,000",7,Yes,Career Readiness,Yes,No,2019,15,10th,Asian,Male,East Mecklenburg High School,Yes,"Under $25,000",7,Yes,Career Readiness,Yes,No,16,16,15,19,18,1130,580,550,2.58,7,17,6,None,Good access,Military,2019,15,10th,Asian,Male,East Mecklenburg High School,Yes,"Under $25,000",7,Yes,Career Readiness,Yes,No,16,16,15,19,18,1130,580,550,2.58,7,17,6,None,Good access,Military,19,21,18,22,19,1210,560,650,2.9471053427568026,9,19.260323422491695,8,Enrolled 4-year,No,NA,4,Probably,3,80,0.3671053427568025,2,2,333,Asian,Low Income,Proficient,TRUE,TRUE,TRUE
CYC2019040,2019,2019-09-05,2019-09-18,Did Not Complete,17,11th,White,Female,Charlotte Catholic High School,No,"$25,000-$39,999",2,Yes,Career Readiness,No,No,2019,17,11th,White,Female,Charlotte Catholic High School,No,"$25,000-$39,999",2,Yes,Career Readiness,No,No,17,16,14,20,17,1100,580,520,2.17,2,11,4,None,Limited access,Work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,Low Income,Proficient,FALSE,FALSE,FALSE
CYC2019041,2019,2019-10-11,2019-10-14,Completed,16,10th,Hispanic/Latino,Male,West Charlotte High School,No,"$60,000-$79,999",3,Yes,Career Readiness,Yes,No,2019,16,10th,Hispanic/Latino,Male,West Charlotte High School,No,"$60,000-$79,999",3,Yes,Career Readiness,Yes,No,25,25,23,25,22,1070,480,590,2.97,4,17,8,Moderate,Limited access,Work,2019,16,10th,Hispanic/Latino,Male,West Charlotte High School,No,"$60,000-$79,999",3,Yes,Career Readiness,Yes,No,25,25,23,25,22,1070,480,590,2.97,4,17,8,Moderate,Limited access,Work,28,29,28,31,26,1090,590,500,3.365596520285202,5,16.192059656969363,10,Enrolled 4-year,No,NA,4,Probably,3,20,0.3955965202852018,1,2,310,Hispanic/Latino,Middle Income,High Achieving,TRUE,FALSE,TRUE
CYC2019042,2019,2019-08-22,2019-09-04,Did Not Complete,18,12th,White,Male,Harding University High School,No,"Under $25,000",2,Yes,Career Readiness,No,No,2019,18,12th,White,Male,Harding University High School,No,"Under $25,000",2,Yes,Career Readiness,No,No,30,30,28,34,33,1030,510,520,4,6,5,3,Strong,Limited access,Trade school,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,Low Income,High Achieving,FALSE,FALSE,FALSE
CYC2019043,2019,2019-09-19,2019-09-20,Completed,16,11th,Black or African American,Female,Vance High School,Yes,"$40,000-$59,999",6,No,College Prep,Yes,No,2019,16,11th,Black or African American,Female,Vance High School,Yes,"$40,000-$59,999",6,No,College Prep,Yes,No,23,21,23,24,23,850,460,390,3.53,9,14,5,Moderate,Limited access,Military,2019,16,11th,Black or African American,Female,Vance High School,Yes,"$40,000-$59,999",6,No,College Prep,Yes,No,23,21,23,24,23,850,460,390,3.53,9,14,5,Moderate,Limited access,Military,28,28,29,29,30,910,480,430,3.9205144311888542,10,17.57374554930428,6,Gap year,No,NA,5,Definitely,5,60,0.3905144311888544,1,1,367,Black/African American,Middle Income,Proficient,TRUE,FALSE,TRUE
CYC2019044,2019,2019-08-18,2019-08-18,Completed,17,12th,Hispanic/Latino,Male,Olympic High School,No,"$40,000-$59,999",5,Yes,Dual Track,No,Yes,2019,17,12th,Hispanic/Latino,Male,Olympic High School,No,"$40,000-$59,999",5,Yes,Dual Track,No,Yes,23,21,22,27,23,920,470,450,2.24,7,13,5,None,Good access,Undecided,2019,17,12th,Hispanic/Latino,Male,Olympic High School,No,"$40,000-$59,999",5,Yes,Dual Track,No,Yes,23,21,22,27,23,920,470,450,2.24,7,13,5,None,Good access,Undecided,26,25,27,28,28,960,450,510,2.281111386268589,8,13.370812189990133,6,Enrolled 4-year,Yes,12200,5,Probably Not,3,40,0.04111138626858857,1,1,399,Hispanic/Latino,Middle Income,Proficient,TRUE,FALSE,FALSE
CYC2019045,2019,2019-09-05,2019-09-11,Completed,18,12th,Black or African American,Female,Myers Park High School,No,"$60,000-$79,999",3,Yes,Dual Track,Yes,Yes,2019,18,12th,Black or African American,Female,Myers Park High School,No,"$60,000-$79,999",3,Yes,Dual Track,Yes,Yes,18,20,14,22,20,1060,490,570,3,2,11,3,Strong,No reliable access,Community college,2019,18,12th,Black or African American,Female,Myers Park High School,No,"$60,000-$79,999",3,Yes,Dual Track,Yes,Yes,18,20,14,22,20,1060,490,570,3,2,11,3,Strong,No reliable access,Community college,20,21,17,19,22,1190,640,550,3.102121259213785,1,15.345683565157064,3,Enrolled 2-year,No,NA,3,Definitely,2,130,0.10212125921378457,-1,0,306,Black/African American,Middle Income,Proficient,TRUE,TRUE,FALSE
CYC2019046,2019,2019-09-01,2019-09-05,Completed,17,12th,White,Female,Hopewell High School,Yes,"Under $25,000",7,Yes,Career Readiness,No,Yes,2019,17,12th,White,Female,Hopewell High School,Yes,"Under $25,000",7,Yes,Career Readiness,No,Yes,14,11,14,14,15,530,250,280,1.52,4,17,4,None,Limited access,4-year college,2019,17,12th,White,Female,Hopewell High School,Yes,"Under $25,000",7,Yes,Career Readiness,No,Yes,14,11,14,14,15,530,250,280,1.52,4,17,4,None,Limited access,4-year college,21,20,19,21,22,690,370,320,1.825283158240233,7,19.03180397377636,5,Enrolled 4-year,No,NA,5,Definitely,7,160,0.3052831582402329,3,1,374,White,Low Income,Developing,TRUE,TRUE,TRUE
CYC2019047,2019,2019-09-28,2019-10-09,Completed,18,12th,White,Male,South Mecklenburg High School,Yes,"Under $25,000",1,Yes,College Prep,No,N/A,2019,18,12th,White,Male,South Mecklenburg High School,Yes,"Under $25,000",1,Yes,College Prep,No,N/A,19,16,20,18,18,650,310,340,2.74,3,14,5,Limited,Good access,Community college,2019,18,12th,White,Male,South Mecklenburg High School,Yes,"Under $25,000",1,Yes,College Prep,No,N/A,19,16,20,18,18,650,310,340,2.74,3,14,5,Limited,Good access,Community college,20,20,18,19,22,680,360,320,3.208194018031781,6,14.74918421482426,7,Enrolled 4-year,No,NA,4,Definitely,1,30,0.46819401803178096,3,2,373,White,Low Income,Developing,FALSE,FALSE,TRUE
CYC2019048,2019,2019-09-11,2019-09-22,Completed,18,12th,Black or African American,Male,Julius Chambers High School,Yes,"$80,000-$99,999",3,Unknown,Career Readiness,No,No,2019,18,12th,Black or African American,Male,Julius Chambers High School,Yes,"$80,000-$99,999",3,Unknown,Career Readiness,No,No,19,18,16,23,19,900,460,440,3.17,6,14,2,None,Good access,Community college,2019,18,12th,Black or African American,Male,Julius Chambers High School,Yes,"$80,000-$99,999",3,Unknown,Career Readiness,No,No,19,18,16,23,19,900,460,440,3.17,6,14,2,None,Good access,Community college,22,24,23,23,20,970,520,450,3.7585190751187314,9,17.227636675918404,5,Gap year,No,NA,2,Definitely,3,70,0.5885190751187315,3,3,355,Black/African American,Higher Income,Developing,TRUE,TRUE,TRUE
CYC2019049,2019,2019-08-19,2019-09-02,Completed,17,11th,Hispanic/Latino,Female,Harding University High School,No,"$40,000-$59,999",5,No,College Prep,Yes,No,2019,17,11th,Hispanic/Latino,Female,Harding University High School,No,"$40,000-$59,999",5,No,College Prep,Yes,No,19,20,19,20,16,640,350,290,2.77,9,15,1,None,Good access,Community college,2019,17,11th,Hispanic/Latino,Female,Harding University High School,No,"$40,000-$59,999",5,No,College Prep,Yes,No,19,20,19,20,16,640,350,290,2.77,9,15,1,None,Good access,Community college,21,22,18,19,23,670,360,310,3.007887874846906,10,19.12767960055137,5,Enrolled 4-year,No,NA,5,Probably,2,30,0.23788787484690577,1,4,299,Hispanic/Latino,Middle Income,Developing,TRUE,FALSE,FALSE
CYC2019050,2019,2019-08-18,2019-08-20,Completed,18,12th,Hispanic/Latino,Male,Rocky River High School,Yes,"$40,000-$59,999",1,Yes,College Prep,Yes,N/A,2019,18,12th,Hispanic/Latino,Male,Rocky River High School,Yes,"$40,000-$59,999",1,Yes,College Prep,Yes,N/A,18,18,19,17,15,1000,530,470,1.92,6,4,6,Limited,Limited access,4-year college,2019,18,12th,Hispanic/Latino,Male,Rocky River High School,Yes,"$40,000-$59,999",1,Yes,College Prep,Yes,N/A,18,18,19,17,15,1000,530,470,1.92,6,4,6,Limited,Limited access,4-year college,22,21,21,23,22,1150,590,560,2.6192727213359768,10,9.436074576737644,8,Trade program,No,NA,4,Definitely,4,150,0.6992727213359768,4,2,315,Hispanic/Latino,Middle Income,Proficient,TRUE,TRUE,TRUE
CYC2019051,2019,2019-09-17,2019-09-18,Completed,16,11th,Black or African American,Female,Mallard Creek High School,No,"Under $25,000",2,Yes,Career Readiness,Yes,N/A,2019,16,11th,Black or African American,Female,Mallard Creek High School,No,"Under $25,000",2,Yes,Career Readiness,Yes,N/A,24,21,21,28,24,1060,550,510,2.36,10,11,7,Moderate,No reliable access,4-year college,2019,16,11th,Black or African American,Female,Mallard Creek High School,No,"Under $25,000",2,Yes,Career Readiness,Yes,N/A,24,21,21,28,24,1060,550,510,2.36,10,11,7,Moderate,No reliable access,4-year college,28,30,26,30,26,1160,620,540,2.653864720382436,10,14.419513106673026,8,Enrolled 4-year,Yes,6000,4,Definitely,4,100,0.29386472038243605,0,1,303,Black/African American,Low Income,Proficient,TRUE,TRUE,TRUE
CYC2019052,2019,2019-10-09,2019-10-11,Did Not Complete,17,12th,Black or African American,Female,Ardrey Kell High School,No,"Under $25,000",5,No,College Prep,No,No,2019,17,12th,Black or African American,Female,Ardrey Kell High School,No,"Under $25,000",5,No,College Prep,No,No,25,27,26,25,23,1140,550,590,1.93,8,14,2,Moderate,Good access,Community college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black/African American,Low Income,High Achieving,FALSE,FALSE,FALSE
CYC2019053,2019,2019-10-03,2019-10-11,Completed,18,12th,Black or African American,Male,Harding University High School,Yes,"$60,000-$79,999",4,Yes,Career Readiness,No,No,2019,18,12th,Black or African American,Male,Harding University High School,Yes,"$60,000-$79,999",4,Yes,Career Readiness,No,No,23,20,22,22,23,1180,610,570,2.75,2,0,1,Limited,Limited access,4-year college,2019,18,12th,Black or African American,Male,Harding University High School,Yes,"$60,000-$79,999",4,Yes,Career Readiness,No,No,23,20,22,22,23,1180,610,570,2.75,2,0,1,Limited,Limited access,4-year college,27,26,29,27,26,1260,640,620,3.2554001738018252,4,1.5050201735584114,4,Enrolled 2-year,No,NA,5,Definitely,4,80,0.5054001738018252,2,3,376,Black/African American,Middle Income,Proficient,TRUE,TRUE,TRUE
CYC2019054,2019,2019-09-18,2019-09-21,Completed,16,11th,Hispanic/Latino,Female,Harding University High School,No,"$25,000-$39,999",3,Yes,Dual Track,No,N/A,2019,16,11th,Hispanic/Latino,Female,Harding University High School,No,"$25,000-$39,999",3,Yes,Dual Track,No,N/A,15,18,11,19,12,1080,520,560,2.15,3,14,5,None,Limited access,Undecided,2019,16,11th,Hispanic/Latino,Female,Harding University High School,No,"$25,000-$39,999",3,Yes,Dual Track,No,N/A,15,18,11,19,12,1080,520,560,2.15,3,14,5,None,Limited access,Undecided,15,17,13,16,15,1200,640,560,2.456176813431766,4,14.350253705790982,7,Enrolled 4-year,No,NA,4,Maybe,0,120,0.30617681343176617,1,2,366,Hispanic/Latino,Low Income,Proficient,FALSE,TRUE,TRUE
CYC2019055,2019,2019-09-07,2019-09-17,Completed,16,11th,Black or African American,Female,Olympic High School,Yes,"$60,000-$79,999",3,Yes,College Prep,Yes,No,2019,16,11th,Black or African American,Female,Olympic High School,Yes,"$60,000-$79,999",3,Yes,College Prep,Yes,No,19,20,16,17,20,1080,510,570,2.22,10,3,3,Moderate,Good access,Trade school,2019,16,11th,Black or African American,Female,Olympic High School,Yes,"$60,000-$79,999",3,Yes,College Prep,Yes,No,19,20,16,17,20,1080,510,570,2.22,10,3,3,Moderate,Good access,Trade school,23,23,22,24,22,1140,510,630,3.0016393834098207,10,11.45064783153231,4,Trade program,Yes,3900,4,Definitely Not,4,60,0.7816393834098205,0,1,365,Black/African American,Middle Income,Proficient,TRUE,FALSE,TRUE
CYC2019056,2019,2019-09-06,2019-09-09,Completed,16,11th,Multiracial,Female,Rocky River High School,No,"$40,000-$59,999",4,No,Dual Track,Yes,N/A,2019,16,11th,Multiracial,Female,Rocky River High School,No,"$40,000-$59,999",4,No,Dual Track,Yes,N/A,25,26,25,27,26,1020,510,510,1.89,5,1,5,None,No reliable access,Community college,2019,16,11th,Multiracial,Female,Rocky River High School,No,"$40,000-$59,999",4,No,Dual Track,Yes,N/A,25,26,25,27,26,1020,510,510,1.89,5,1,5,None,No reliable access,Community college,31,31,30,34,31,1110,520,590,2.6494172452764655,7,3.728768908384352,7,Enrolled 2-year,Yes,10300,5,Maybe,6,90,0.7594172452764656,2,2,363,Other/Multiracial,Middle Income,High Achieving,TRUE,TRUE,TRUE
CYC2019057,2019,2019-10-02,2019-10-16,Completed,16,11th,Hispanic/Latino,Male,Charlotte Catholic High School,No,"Under $25,000",3,No,College Prep,Yes,N/A,2019,16,11th,Hispanic/Latino,Male,Charlotte Catholic High School,No,"Under $25,000",3,No,College Prep,Yes,N/A,21,24,21,21,19,990,450,540,3.25,2,7,4,Moderate,Limited access,Community college,2019,16,11th,Hispanic/Latino,Male,Charlotte Catholic High School,No,"Under $25,000",3,No,College Prep,Yes,N/A,21,24,21,21,19,990,450,540,3.25,2,7,4,Moderate,Limited access,Community college,23,24,25,23,25,1070,530,540,3.618431614919533,1,7.744248225655706,4,Enrolled 2-year,No,NA,4,Definitely,2,80,0.3684316149195323,-1,0,312,Hispanic/Latino,Low Income,Proficient,TRUE,TRUE,TRUE
CYC2019058,2019,2019-10-06,2019-10-15,Completed,16,11th,White,Female,North Mecklenburg High School,Yes,"$60,000-$79,999",4,Yes,College Prep,No,No,2019,16,11th,White,Female,North Mecklenburg High School,Yes,"$60,000-$79,999",4,Yes,College Prep,No,No,16,19,16,15,14,830,390,440,2.67,4,0,3,Limited,Limited access,4-year college,2019,16,11th,White,Female,North Mecklenburg High School,Yes,"$60,000-$79,999",4,Yes,College Prep,No,No,16,19,16,15,14,830,390,440,2.67,4,0,3,Limited,Limited access,4-year college,17,19,16,19,15,890,400,490,3.414086785599298,6,4.678853736754046,4,Trade program,No,NA,4,Definitely Not,1,60,0.7440867855992979,2,1,328,White,Middle Income,Developing,FALSE,FALSE,TRUE
CYC2019059,2019,2019-09-09,2019-09-21,Completed,16,11th,Black or African American,Female,Myers Park High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,2019,16,11th,Black or African American,Female,Myers Park High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,17,17,18,16,20,1380,650,730,1.64,4,4,1,None,Good access,Community college,2019,16,11th,Black or African American,Female,Myers Park High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,17,17,18,16,20,1380,650,730,1.64,4,4,1,None,Good access,Community college,18,17,16,16,16,1410,650,760,1.6263294803189965,7,8.12817050727791,3,Enrolled 2-year,Yes,10900,5,Definitely,1,30,-0.01367051968100363,3,2,337,Black/African American,Middle Income,High Achieving,FALSE,FALSE,FALSE
CYC2019060,2019,2019-10-03,2019-10-03,Completed,17,12th,Black or African American,Male,Vance High School,Yes,"$25,000-$39,999",3,Yes,Dual Track,Yes,No,2019,17,12th,Black or African American,Male,Vance High School,Yes,"$25,000-$39,999",3,Yes,Dual Track,Yes,No,14,15,13,16,17,840,400,440,2.6,5,12,8,None,No reliable access,4-year college,2019,17,12th,Black or African American,Male,Vance High School,Yes,"$25,000-$39,999",3,Yes,Dual Track,Yes,No,14,15,13,16,17,840,400,440,2.6,5,12,8,None,No reliable access,4-year college,15,14,17,17,14,910,500,410,3.606688697001727,5,14.076210041755186,10,Enrolled 2-year,No,NA,3,Maybe,1,70,1.006688697001727,0,2,381,Black/African American,Low Income,Developing,FALSE,TRUE,TRUE
CYC2019061,2019,2019-08-20,2019-08-27,Completed,17,12th,Black or African American,Female,Rocky River High School,Yes,"Under $25,000",1,Yes,Dual Track,No,No,2019,17,12th,Black or African American,Female,Rocky River High School,Yes,"Under $25,000",1,Yes,Dual Track,No,No,22,24,24,26,23,1290,670,620,1.96,2,8,7,None,Good access,Military,2019,17,12th,Black or African American,Female,Rocky River High School,Yes,"Under $25,000",1,Yes,Dual Track,No,No,22,24,24,26,23,1290,670,620,1.96,2,8,7,None,Good access,Military,26,24,26,27,27,1440,690,750,1.4852147538150122,4,12.302751664657428,9,Gap year,No,NA,4,Definitely,4,150,-0.47478524618498774,2,2,365,Black/African American,Low Income,High Achieving,TRUE,TRUE,FALSE
CYC2019062,2019,2019-08-20,2019-08-20,Completed,14,9th,Black or African American,Female,Julius Chambers High School,No,"Under $25,000",3,Yes,College Prep,No,No,2019,14,9th,Black or African American,Female,Julius Chambers High School,No,"Under $25,000",3,Yes,College Prep,No,No,16,14,18,17,15,1150,630,520,2.48,4,14,7,Strong,No reliable access,Military,2019,14,9th,Black or African American,Female,Julius Chambers High School,No,"Under $25,000",3,Yes,College Prep,No,No,16,14,18,17,15,1150,630,520,2.48,4,14,7,Strong,No reliable access,Military,19,17,19,18,19,1290,620,670,3.099656242780046,3,14.59874247916229,7,Enrolled 2-year,No,NA,3,Definitely,3,140,0.6196562427800454,-1,0,390,Black/African American,Low Income,Proficient,TRUE,TRUE,TRUE
CYC2019063,2019,2019-08-16,2019-08-25,Did Not Complete,16,11th,Hispanic/Latino,Male,Myers Park High School,Yes,"$40,000-$59,999",4,No,Dual Track,No,No,2019,16,11th,Hispanic/Latino,Male,Myers Park High School,Yes,"$40,000-$59,999",4,No,Dual Track,No,No,23,21,20,24,24,1350,710,640,3.89,6,9,3,Limited,Good access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Middle Income,High Achieving,FALSE,FALSE,FALSE
CYC2019064,2019,2019-10-05,2019-10-16,Completed,17,12th,Black or African American,Female,Olympic High School,Yes,"Under $25,000",4,Yes,Career Readiness,No,No,2019,17,12th,Black or African American,Female,Olympic High School,Yes,"Under $25,000",4,Yes,Career Readiness,No,No,24,24,21,28,22,1110,540,570,1.57,7,0,5,Moderate,Limited access,4-year college,2019,17,12th,Black or African American,Female,Olympic High School,Yes,"Under $25,000",4,Yes,Career Readiness,No,No,24,24,21,28,22,1110,540,570,1.57,7,0,5,Moderate,Limited access,4-year college,23,23,20,24,21,1250,650,600,1.785481570331847,10,3.766772577695226,7,Enrolled 4-year,No,NA,3,Probably,-1,140,0.2154815703318469,3,2,369,Black/African American,Low Income,Proficient,FALSE,TRUE,FALSE
